session_id,date,month,device,load_time_s,hour,is_weekend,is_new_user,price_range,n_pages_viewed,has_coupon,cart_value,utm_source,exited_at,exit_reason,converted,order_value
7393,2024-01-31,2024-01,mobile,4.44,5,0,0,budget,13,1,697.72,organic,browse,poor_images,0,0.0
7394,2024-01-11,2024-01,desktop,1.91,10,0,1,mid,11,0,220.64,social,landing,no_relevant_product,0,0.0
7395,2024-01-28,2024-01,tablet,2.83,5,1,1,mid,14,0,669.68,social,landing,no_relevant_product,0,0.0
7396,2024-03-08,2024-03,mobile,1.11,3,0,0,budget,17,1,330.82,social,add_to_cart,unexpected_cost,0,0.0
7397,2024-04-24,2024-04,mobile,3.38,3,0,1,premium,7,0,586.11,organic,landing,no_relevant_product,0,0.0
7398,2024-01-05,2024-01,mobile,2.89,9,0,1,mid,10,0,1032.47,email,landing,no_relevant_product,0,0.0
7399,2024-06-09,2024-06,mobile,2.65,3,1,0,budget,5,0,531.43,social,product_detail,price_comparison,0,0.0
7400,2024-03-05,2024-03,mobile,1.35,20,0,1,premium,17,0,1799.93,email,payment,,0,0.0
7401,2024-05-08,2024-05,mobile,2.42,6,0,1,budget,12,1,119.55,organic,browse,no_reviews,0,0.0
7402,2024-03-07,2024-03,desktop,1.13,19,0,0,budget,9,0,570.42,social,product_detail,high_shipping,0,0.0
7403,2024-03-04,2024-03,mobile,7.26,17,0,1,mid,5,1,3268.06,email,landing,slow_load,0,0.0
7404,2024-02-18,2024-02,desktop,2.13,13,1,0,premium,9,0,1874.78,social,browse,poor_images,0,0.0
7405,2024-02-17,2024-02,desktop,2.59,2,1,0,premium,4,1,394.05,paid,product_detail,price_comparison,0,0.0
7406,2024-03-16,2024-03,desktop,2.05,15,1,0,mid,11,0,794.63,paid,product_detail,forced_login,0,0.0
7407,2024-06-28,2024-06,desktop,1.25,20,0,0,mid,3,0,341.27,social,browse,poor_images,0,0.0
7408,2024-04-25,2024-04,mobile,7.99,0,0,1,mid,16,0,351.15,social,checkout,payment_method_missing,0,0.0
7409,2024-05-27,2024-05,mobile,4.16,5,0,1,budget,2,0,856.34,paid,browse,out_of_stock,0,0.0
7410,2024-05-31,2024-05,desktop,1.61,15,0,0,budget,1,0,350.84,organic,checkout,payment_method_missing,0,0.0
7411,2024-02-19,2024-02,desktop,2.84,12,0,1,premium,17,0,395.59,organic,browse,out_of_stock,0,0.0
7412,2024-01-13,2024-01,mobile,3.26,15,1,1,premium,8,0,1706.27,organic,browse,high_price,0,0.0
7413,2024-02-22,2024-02,mobile,2.12,16,0,1,budget,12,0,584.01,paid,browse,high_price,0,0.0
7414,2024-04-13,2024-04,tablet,1.96,10,1,0,mid,9,1,830.93,paid,browse,high_price,0,0.0
7415,2024-01-15,2024-01,desktop,4.76,9,0,1,budget,14,0,716.63,organic,landing,unclear_nav,0,0.0
7416,2024-06-24,2024-06,desktop,0.61,8,0,1,budget,5,0,1722.55,organic,browse,out_of_stock,0,0.0
7417,2024-01-07,2024-01,desktop,2.54,16,1,0,mid,2,1,283.94,social,checkout,payment_error,0,0.0
7418,2024-02-28,2024-02,tablet,2.15,9,0,0,mid,3,1,578.07,email,order_confirmed,,1,578.07
7419,2024-05-30,2024-05,mobile,1.39,18,0,0,mid,1,0,255.01,direct,checkout,payment_error,0,0.0
7420,2024-02-22,2024-02,mobile,2.4,2,0,1,budget,2,1,452.98,direct,landing,no_relevant_product,0,0.0
7421,2024-02-12,2024-02,mobile,3.19,2,0,1,mid,9,1,1542.16,social,landing,slow_load,0,0.0
7422,2024-06-28,2024-06,mobile,5.04,20,0,1,budget,18,0,832.51,social,browse,poor_images,0,0.0
7423,2024-06-24,2024-06,desktop,2.48,14,0,1,budget,11,0,446.98,email,landing,no_relevant_product,0,0.0
7424,2024-06-27,2024-06,tablet,1.57,16,0,1,budget,1,0,877.57,organic,product_detail,forced_login,0,0.0
7425,2024-01-17,2024-01,tablet,2.28,3,0,1,mid,6,0,676.78,organic,landing,no_relevant_product,0,0.0
7426,2024-05-30,2024-05,mobile,3.51,20,0,0,premium,18,1,1196.91,email,landing,unclear_nav,0,0.0
7427,2024-06-01,2024-06,desktop,2.41,23,1,1,mid,3,0,370.18,social,browse,poor_images,0,0.0
7428,2024-03-03,2024-03,mobile,3.34,3,1,1,premium,17,0,243.86,paid,product_detail,forced_login,0,0.0
7429,2024-03-11,2024-03,desktop,2.87,5,0,1,premium,15,0,87.0,direct,landing,no_relevant_product,0,0.0
7430,2024-03-14,2024-03,desktop,1.28,19,0,0,premium,13,0,902.02,email,checkout,otp_friction,0,0.0
7431,2024-04-04,2024-04,mobile,2.98,7,0,1,premium,18,1,1278.68,social,product_detail,high_shipping,0,0.0
7432,2024-06-04,2024-06,desktop,3.25,8,0,0,budget,12,0,575.02,organic,order_confirmed,,1,575.02
7433,2024-03-22,2024-03,desktop,1.82,17,0,1,mid,7,0,1634.95,paid,order_confirmed,,1,1634.95
7434,2024-02-13,2024-02,mobile,2.71,1,0,1,premium,16,1,1166.37,paid,product_detail,high_shipping,0,0.0
7435,2024-06-26,2024-06,desktop,1.75,18,0,0,mid,9,0,783.35,organic,browse,no_reviews,0,0.0
7436,2024-05-03,2024-05,mobile,2.18,6,0,0,budget,19,0,264.02,organic,landing,slow_load,0,0.0
7437,2024-01-09,2024-01,desktop,1.83,1,0,1,mid,12,0,805.17,organic,product_detail,price_comparison,0,0.0
7438,2024-01-31,2024-01,mobile,4.84,8,0,0,budget,6,1,1478.79,organic,landing,unclear_nav,0,0.0
7439,2024-03-01,2024-03,desktop,3.64,19,0,1,mid,8,0,1315.72,paid,browse,out_of_stock,0,0.0
7440,2024-02-11,2024-02,desktop,1.41,2,1,1,budget,10,0,921.46,paid,landing,slow_load,0,0.0
7441,2024-01-12,2024-01,desktop,2.2,1,0,1,budget,17,1,1973.71,organic,add_to_cart,unexpected_cost,0,0.0
7442,2024-04-23,2024-04,mobile,4.16,1,0,1,budget,11,0,827.81,paid,browse,poor_images,0,0.0
7443,2024-03-12,2024-03,desktop,1.1,16,0,0,premium,5,0,1152.38,paid,product_detail,forced_login,0,0.0
7444,2024-06-19,2024-06,mobile,1.56,11,0,0,mid,14,1,276.52,paid,browse,out_of_stock,0,0.0
7445,2024-02-20,2024-02,desktop,2.54,12,0,1,mid,10,0,852.85,social,order_confirmed,,1,852.85
7446,2024-01-02,2024-01,mobile,2.79,2,0,0,mid,19,1,135.94,organic,landing,no_relevant_product,0,0.0
7447,2024-03-09,2024-03,mobile,1.87,5,1,1,mid,15,0,284.25,paid,landing,no_relevant_product,0,0.0
7448,2024-01-28,2024-01,mobile,1.73,8,1,1,budget,5,0,529.93,email,landing,unclear_nav,0,0.0
7449,2024-05-09,2024-05,mobile,2.82,18,0,1,mid,8,1,1615.72,paid,landing,no_relevant_product,0,0.0
7450,2024-04-06,2024-04,mobile,1.92,16,1,1,premium,14,1,197.74,paid,landing,slow_load,0,0.0
7451,2024-04-24,2024-04,mobile,1.97,18,0,1,mid,19,0,268.57,social,browse,poor_images,0,0.0
7452,2024-04-25,2024-04,mobile,2.67,10,0,1,budget,10,0,1296.23,organic,landing,no_relevant_product,0,0.0
7453,2024-01-04,2024-01,mobile,2.13,6,0,1,premium,7,0,4034.76,organic,landing,no_relevant_product,0,0.0
7454,2024-06-25,2024-06,mobile,1.33,4,0,0,mid,14,0,591.47,social,landing,unclear_nav,0,0.0
7455,2024-02-10,2024-02,mobile,3.75,21,1,1,mid,10,0,1064.22,organic,product_detail,high_shipping,0,0.0
7456,2024-03-07,2024-03,mobile,1.1,7,0,0,premium,12,1,291.74,paid,checkout,otp_friction,0,0.0
7457,2024-06-27,2024-06,mobile,6.49,16,0,1,budget,13,0,1491.07,organic,landing,no_relevant_product,0,0.0
7458,2024-02-18,2024-02,mobile,1.32,23,1,1,budget,14,1,1565.79,organic,checkout,otp_friction,0,0.0
7459,2024-02-13,2024-02,mobile,2.08,15,0,1,premium,17,1,219.87,social,add_to_cart,unexpected_cost,0,0.0
7460,2024-05-07,2024-05,desktop,1.21,18,0,0,mid,4,0,1930.48,email,landing,unclear_nav,0,0.0
7461,2024-01-06,2024-01,tablet,6.91,5,1,1,budget,13,0,237.43,organic,landing,slow_load,0,0.0
7462,2024-03-22,2024-03,mobile,5.36,1,0,0,mid,13,0,656.32,paid,landing,slow_load,0,0.0
7463,2024-03-02,2024-03,mobile,0.71,10,1,1,mid,5,0,631.82,organic,product_detail,price_comparison,0,0.0
7464,2024-03-12,2024-03,mobile,2.08,20,0,0,budget,4,0,336.61,organic,landing,unclear_nav,0,0.0
7465,2024-02-12,2024-02,mobile,4.58,7,0,1,mid,6,0,683.6,paid,landing,slow_load,0,0.0
7466,2024-01-27,2024-01,desktop,2.27,8,1,1,mid,8,0,1174.04,email,product_detail,forced_login,0,0.0
7467,2024-04-25,2024-04,desktop,1.37,9,0,1,mid,14,0,258.65,direct,browse,out_of_stock,0,0.0
7468,2024-03-29,2024-03,mobile,2.03,20,0,0,premium,18,0,305.73,paid,landing,no_relevant_product,0,0.0
7469,2024-06-03,2024-06,mobile,2.38,5,0,1,budget,4,0,1332.55,organic,browse,poor_images,0,0.0
7470,2024-02-10,2024-02,mobile,1.49,21,1,0,premium,6,0,546.66,social,browse,high_price,0,0.0
7471,2024-04-30,2024-04,desktop,2.42,19,0,1,mid,16,0,803.82,email,product_detail,price_comparison,0,0.0
7472,2024-02-04,2024-02,desktop,1.79,4,1,0,budget,8,0,534.05,paid,product_detail,forced_login,0,0.0
7473,2024-01-31,2024-01,mobile,3.29,14,0,0,mid,2,0,360.61,paid,order_confirmed,,1,360.61
7474,2024-05-25,2024-05,mobile,2.87,2,1,0,budget,3,1,458.63,organic,product_detail,price_comparison,0,0.0
7475,2024-04-01,2024-04,mobile,1.12,0,0,0,mid,19,1,1420.03,direct,landing,unclear_nav,0,0.0
7476,2024-04-10,2024-04,desktop,1.7,17,0,1,budget,7,1,457.38,organic,browse,poor_images,0,0.0
7477,2024-05-03,2024-05,desktop,2.6,15,0,1,budget,10,0,1514.53,organic,product_detail,high_shipping,0,0.0
7478,2024-01-15,2024-01,mobile,2.21,17,0,0,mid,12,1,650.98,email,order_confirmed,,1,650.98
7479,2024-02-20,2024-02,desktop,1.85,4,0,1,mid,17,1,1163.19,organic,browse,high_price,0,0.0
7480,2024-03-03,2024-03,desktop,1.69,1,1,1,premium,8,0,703.73,paid,product_detail,price_comparison,0,0.0
7481,2024-01-02,2024-01,mobile,1.81,9,0,1,mid,16,0,465.24,organic,product_detail,price_comparison,0,0.0
7482,2024-02-08,2024-02,desktop,0.79,4,0,1,budget,14,0,1068.54,organic,landing,unclear_nav,0,0.0
7483,2024-06-01,2024-06,mobile,1.64,13,1,1,budget,18,0,590.87,paid,add_to_cart,unexpected_cost,0,0.0
7484,2024-01-11,2024-01,mobile,3.46,14,0,0,budget,13,0,1576.64,direct,landing,unclear_nav,0,0.0
7485,2024-03-22,2024-03,mobile,2.42,4,0,0,premium,8,0,249.49,organic,browse,high_price,0,0.0
7486,2024-06-22,2024-06,mobile,4.28,18,1,1,mid,7,0,381.06,social,add_to_cart,no_guest_checkout,0,0.0
7487,2024-03-19,2024-03,tablet,2.3,4,0,1,mid,12,1,450.86,email,order_confirmed,,1,450.86
7488,2024-06-21,2024-06,mobile,2.54,21,0,0,mid,8,1,1064.47,paid,payment,,0,0.0
7489,2024-04-19,2024-04,tablet,2.94,7,0,1,budget,1,0,498.74,paid,browse,out_of_stock,0,0.0
7490,2024-01-18,2024-01,mobile,1.25,0,0,1,mid,10,0,153.52,email,landing,unclear_nav,0,0.0
7491,2024-05-11,2024-05,mobile,3.82,17,1,1,premium,6,0,445.28,email,product_detail,high_shipping,0,0.0
7492,2024-03-09,2024-03,desktop,1.58,23,1,1,premium,15,0,367.24,organic,landing,unclear_nav,0,0.0
7493,2024-03-19,2024-03,desktop,1.09,9,0,0,mid,7,1,1113.8,organic,order_confirmed,,1,1113.8
7494,2024-04-23,2024-04,mobile,1.78,23,0,1,mid,10,0,240.83,social,landing,unclear_nav,0,0.0
7495,2024-01-06,2024-01,tablet,2.39,1,1,1,premium,18,1,645.97,organic,checkout,payment_error,0,0.0
7496,2024-02-22,2024-02,mobile,1.97,22,0,0,mid,17,0,182.06,email,browse,out_of_stock,0,0.0
7497,2024-02-18,2024-02,mobile,1.26,15,1,1,mid,8,1,306.01,organic,checkout,payment_method_missing,0,0.0
7498,2024-05-19,2024-05,mobile,4.24,4,1,1,premium,10,0,265.77,email,browse,out_of_stock,0,0.0
7499,2024-02-19,2024-02,desktop,1.4,7,0,1,budget,19,0,1215.01,social,browse,high_price,0,0.0
7500,2024-02-06,2024-02,mobile,1.8,0,0,1,mid,13,0,845.73,social,payment,,0,0.0
7501,2024-04-19,2024-04,tablet,2.09,12,0,1,premium,15,1,610.75,email,add_to_cart,unexpected_cost,0,0.0
7502,2024-06-09,2024-06,mobile,2.78,4,1,1,budget,10,0,1790.35,organic,product_detail,forced_login,0,0.0
7503,2024-04-11,2024-04,mobile,1.18,11,0,1,budget,2,0,1412.6,social,landing,slow_load,0,0.0
7504,2024-03-11,2024-03,mobile,1.37,3,0,1,premium,3,0,741.92,organic,add_to_cart,no_guest_checkout,0,0.0
7505,2024-04-04,2024-04,mobile,3.07,17,0,0,budget,3,1,211.82,organic,checkout,payment_method_missing,0,0.0
7506,2024-01-07,2024-01,desktop,3.25,8,1,1,budget,16,0,849.84,paid,add_to_cart,unexpected_cost,0,0.0
7507,2024-03-04,2024-03,desktop,0.92,15,0,1,mid,19,0,591.63,social,landing,slow_load,0,0.0
7508,2024-03-20,2024-03,mobile,2.18,8,0,1,budget,9,0,1107.18,paid,add_to_cart,complex_form,0,0.0
7509,2024-05-06,2024-05,mobile,1.58,18,0,1,mid,15,1,1108.14,paid,landing,slow_load,0,0.0
7510,2024-03-27,2024-03,desktop,1.11,16,0,1,premium,15,0,158.91,social,product_detail,forced_login,0,0.0
7511,2024-03-31,2024-03,mobile,4.24,4,1,1,mid,14,0,509.13,social,product_detail,price_comparison,0,0.0
7512,2024-05-12,2024-05,mobile,3.05,21,1,1,premium,18,0,791.92,paid,landing,no_relevant_product,0,0.0
7513,2024-04-29,2024-04,desktop,2.1,21,0,0,premium,17,1,1454.34,social,browse,poor_images,0,0.0
7514,2024-05-13,2024-05,mobile,4.16,9,0,0,budget,19,0,4481.88,direct,landing,slow_load,0,0.0
7515,2024-03-08,2024-03,desktop,2.17,11,0,0,premium,6,1,329.86,organic,landing,slow_load,0,0.0
7516,2024-05-22,2024-05,mobile,1.73,17,0,1,premium,5,0,1258.23,social,browse,out_of_stock,0,0.0
7517,2024-01-30,2024-01,mobile,4.74,5,0,0,mid,8,0,674.65,direct,browse,no_reviews,0,0.0
7518,2024-02-20,2024-02,mobile,3.53,18,0,1,mid,8,1,1529.3,paid,landing,unclear_nav,0,0.0
7519,2024-03-17,2024-03,mobile,1.6,10,1,0,budget,9,0,202.68,social,landing,slow_load,0,0.0
7520,2024-04-20,2024-04,mobile,2.41,23,1,0,mid,18,0,1051.95,organic,product_detail,price_comparison,0,0.0
7521,2024-01-05,2024-01,mobile,3.56,1,0,0,budget,11,1,2300.82,organic,product_detail,high_shipping,0,0.0
7522,2024-01-05,2024-01,desktop,1.61,19,0,0,mid,10,0,952.13,social,product_detail,forced_login,0,0.0
7523,2024-02-23,2024-02,tablet,1.44,8,0,1,mid,16,1,2124.42,social,product_detail,price_comparison,0,0.0
7524,2024-01-26,2024-01,desktop,2.13,5,0,0,mid,4,0,705.16,paid,browse,high_price,0,0.0
7525,2024-02-06,2024-02,desktop,1.72,4,0,0,mid,14,1,774.73,paid,add_to_cart,unexpected_cost,0,0.0
7526,2024-06-06,2024-06,mobile,1.98,15,0,0,premium,18,0,672.63,social,product_detail,forced_login,0,0.0
7527,2024-05-15,2024-05,desktop,2.02,5,0,0,premium,10,0,316.4,organic,browse,poor_images,0,0.0
7528,2024-03-26,2024-03,mobile,0.66,3,0,0,budget,5,1,582.12,direct,browse,out_of_stock,0,0.0
7529,2024-01-02,2024-01,mobile,3.75,4,0,1,budget,2,0,478.35,email,add_to_cart,unexpected_cost,0,0.0
7530,2024-04-14,2024-04,mobile,5.98,16,1,1,mid,19,0,650.04,email,browse,poor_images,0,0.0
7531,2024-05-01,2024-05,desktop,2.76,7,0,0,premium,11,0,210.06,paid,landing,slow_load,0,0.0
7532,2024-06-10,2024-06,mobile,2.4,4,0,1,mid,19,0,334.96,organic,landing,slow_load,0,0.0
7533,2024-02-21,2024-02,desktop,1.22,15,0,0,premium,9,0,1250.14,paid,checkout,payment_method_missing,0,0.0
7534,2024-06-05,2024-06,mobile,1.68,15,0,0,mid,8,0,113.82,organic,product_detail,forced_login,0,0.0
7535,2024-05-14,2024-05,mobile,1.64,14,0,1,premium,9,1,423.25,social,landing,slow_load,0,0.0
7536,2024-02-10,2024-02,desktop,1.78,15,1,0,budget,13,0,568.92,organic,checkout,payment_method_missing,0,0.0
7537,2024-05-24,2024-05,desktop,1.85,4,0,1,budget,9,0,1356.31,organic,landing,unclear_nav,0,0.0
7538,2024-04-29,2024-04,mobile,2.76,12,0,0,mid,16,0,366.32,paid,browse,poor_images,0,0.0
7539,2024-02-17,2024-02,mobile,1.87,1,1,1,budget,5,0,492.23,direct,landing,slow_load,0,0.0
7540,2024-03-23,2024-03,mobile,4.22,8,1,1,mid,18,1,515.51,paid,landing,slow_load,0,0.0
7541,2024-01-23,2024-01,mobile,1.49,6,0,1,mid,2,0,989.16,paid,landing,no_relevant_product,0,0.0
7542,2024-05-27,2024-05,mobile,1.77,0,0,0,budget,6,1,506.85,social,browse,high_price,0,0.0
7543,2024-01-17,2024-01,desktop,0.89,22,0,1,mid,7,0,1754.98,organic,browse,out_of_stock,0,0.0
7544,2024-05-18,2024-05,desktop,2.43,18,1,1,budget,4,0,385.63,organic,landing,unclear_nav,0,0.0
7545,2024-06-08,2024-06,mobile,1.56,2,1,1,budget,9,1,791.59,organic,add_to_cart,no_guest_checkout,0,0.0
7546,2024-05-04,2024-05,mobile,1.36,23,1,1,mid,19,0,2234.07,social,browse,out_of_stock,0,0.0
7547,2024-04-16,2024-04,mobile,2.21,6,0,1,mid,4,1,162.51,email,browse,out_of_stock,0,0.0
7548,2024-01-10,2024-01,desktop,2.28,1,0,0,premium,5,0,431.79,social,checkout,payment_method_missing,0,0.0
7549,2024-02-06,2024-02,mobile,1.54,13,0,1,premium,19,0,560.06,organic,landing,unclear_nav,0,0.0
7550,2024-06-05,2024-06,desktop,1.09,12,0,0,mid,19,1,458.52,social,browse,out_of_stock,0,0.0
7551,2024-03-25,2024-03,desktop,0.5,7,0,0,budget,1,1,376.28,email,order_confirmed,,1,376.28
7552,2024-03-31,2024-03,tablet,1.76,10,1,1,budget,1,0,2382.48,social,landing,unclear_nav,0,0.0
7553,2024-05-20,2024-05,mobile,4.93,14,0,0,premium,2,0,267.23,social,browse,poor_images,0,0.0
7554,2024-01-09,2024-01,mobile,2.03,4,0,0,budget,15,1,882.15,paid,landing,unclear_nav,0,0.0
7555,2024-02-12,2024-02,mobile,1.7,22,0,1,premium,8,0,1199.51,direct,add_to_cart,complex_form,0,0.0
7556,2024-04-25,2024-04,desktop,2.29,11,0,0,budget,4,0,649.72,social,landing,slow_load,0,0.0
7557,2024-06-12,2024-06,desktop,4.96,23,0,0,mid,19,0,395.33,organic,add_to_cart,unexpected_cost,0,0.0
7558,2024-02-25,2024-02,tablet,4.64,3,1,0,mid,11,1,6104.15,paid,order_confirmed,,1,6104.15
7559,2024-05-20,2024-05,mobile,1.77,4,0,0,mid,17,0,1200.08,organic,add_to_cart,unexpected_cost,0,0.0
7560,2024-03-26,2024-03,mobile,2.33,5,0,0,budget,10,0,893.65,paid,add_to_cart,no_guest_checkout,0,0.0
7561,2024-03-08,2024-03,mobile,2.48,5,0,1,budget,11,0,345.73,paid,browse,high_price,0,0.0
7562,2024-06-01,2024-06,tablet,1.16,17,1,0,mid,6,0,1193.85,social,add_to_cart,unexpected_cost,0,0.0
7563,2024-03-23,2024-03,mobile,2.55,3,1,0,budget,10,0,567.18,email,landing,slow_load,0,0.0
7564,2024-02-08,2024-02,mobile,3.89,1,0,1,budget,18,0,298.79,social,browse,out_of_stock,0,0.0
7565,2024-06-22,2024-06,mobile,2.79,6,1,1,premium,2,1,908.7,organic,landing,slow_load,0,0.0
7566,2024-03-19,2024-03,desktop,1.66,3,0,1,mid,7,0,141.84,social,landing,slow_load,0,0.0
7567,2024-06-28,2024-06,desktop,2.02,2,0,1,premium,3,0,594.59,paid,landing,slow_load,0,0.0
7568,2024-02-15,2024-02,mobile,2.26,1,0,0,mid,14,1,451.52,organic,landing,unclear_nav,0,0.0
7569,2024-02-18,2024-02,desktop,1.37,4,1,0,mid,5,1,449.77,social,browse,no_reviews,0,0.0
7570,2024-04-17,2024-04,mobile,2.4,22,0,1,mid,5,0,2457.55,paid,product_detail,forced_login,0,0.0
7571,2024-01-13,2024-01,mobile,3.57,13,1,0,budget,19,0,618.37,organic,product_detail,forced_login,0,0.0
7572,2024-04-30,2024-04,mobile,5.94,18,0,1,budget,17,0,4377.96,email,add_to_cart,unexpected_cost,0,0.0
7573,2024-05-05,2024-05,mobile,2.2,14,1,1,mid,12,0,1231.11,organic,product_detail,high_shipping,0,0.0
7574,2024-02-11,2024-02,mobile,3.18,17,1,1,premium,5,1,83.97,email,product_detail,high_shipping,0,0.0
7575,2024-06-22,2024-06,tablet,3.4,21,1,1,budget,16,0,3297.9,organic,order_confirmed,,1,3297.9
7576,2024-06-10,2024-06,mobile,4.44,23,0,1,budget,19,0,449.65,paid,browse,no_reviews,0,0.0
7577,2024-04-30,2024-04,mobile,4.32,17,0,1,budget,15,0,62.63,direct,product_detail,price_comparison,0,0.0
7578,2024-01-30,2024-01,mobile,1.66,1,0,0,budget,10,0,1470.5,paid,add_to_cart,complex_form,0,0.0
7579,2024-01-03,2024-01,desktop,3.89,0,0,1,premium,16,1,182.74,paid,checkout,payment_method_missing,0,0.0
7580,2024-02-16,2024-02,mobile,2.16,0,0,1,budget,3,0,222.74,paid,landing,slow_load,0,0.0
7581,2024-05-14,2024-05,mobile,4.89,4,0,0,budget,12,0,280.48,organic,product_detail,price_comparison,0,0.0
7582,2024-02-13,2024-02,desktop,0.88,14,0,0,budget,2,0,711.95,organic,landing,no_relevant_product,0,0.0
7583,2024-04-30,2024-04,mobile,3.69,15,0,0,mid,9,1,3246.8,direct,browse,no_reviews,0,0.0
7584,2024-01-28,2024-01,mobile,2.4,17,1,1,premium,8,0,610.88,paid,landing,unclear_nav,0,0.0
7585,2024-01-28,2024-01,desktop,2.07,5,1,0,budget,9,1,377.89,organic,payment,,0,0.0
7586,2024-01-11,2024-01,mobile,1.83,11,0,1,mid,4,0,2818.46,social,landing,slow_load,0,0.0
7587,2024-03-02,2024-03,desktop,2.08,23,1,0,premium,16,1,826.14,organic,landing,no_relevant_product,0,0.0
7588,2024-03-15,2024-03,tablet,3.69,22,0,1,mid,13,0,597.64,organic,landing,slow_load,0,0.0
7589,2024-01-06,2024-01,mobile,6.74,10,1,1,budget,19,1,611.63,social,product_detail,high_shipping,0,0.0
7590,2024-04-06,2024-04,mobile,3.04,10,1,0,mid,2,1,1816.29,social,product_detail,high_shipping,0,0.0
7591,2024-01-15,2024-01,desktop,2.74,19,0,1,mid,9,0,1212.14,email,landing,unclear_nav,0,0.0
7592,2024-04-11,2024-04,desktop,2.16,9,0,1,premium,11,1,862.07,organic,add_to_cart,no_guest_checkout,0,0.0
7593,2024-03-18,2024-03,mobile,6.34,15,0,0,premium,14,0,615.08,paid,landing,unclear_nav,0,0.0
7594,2024-04-16,2024-04,tablet,3.05,11,0,1,budget,3,0,1518.37,organic,add_to_cart,unexpected_cost,0,0.0
7595,2024-02-26,2024-02,desktop,1.34,17,0,0,premium,13,0,696.63,organic,add_to_cart,no_guest_checkout,0,0.0
7596,2024-04-14,2024-04,mobile,1.29,3,1,1,budget,16,0,1140.06,direct,product_detail,price_comparison,0,0.0
7597,2024-03-04,2024-03,mobile,6.31,7,0,1,premium,13,1,365.67,organic,product_detail,price_comparison,0,0.0
7598,2024-02-15,2024-02,tablet,1.66,13,0,0,budget,4,0,847.2,social,add_to_cart,unexpected_cost,0,0.0
7599,2024-05-01,2024-05,desktop,5.94,18,0,1,budget,18,0,484.91,organic,landing,slow_load,0,0.0
7600,2024-04-29,2024-04,desktop,2.17,21,0,1,budget,18,0,111.11,direct,add_to_cart,no_guest_checkout,0,0.0
7601,2024-01-04,2024-01,mobile,3.52,20,0,1,budget,6,0,3263.44,social,landing,slow_load,0,0.0
7602,2024-04-02,2024-04,desktop,1.27,7,0,0,premium,3,1,260.35,organic,add_to_cart,complex_form,0,0.0
7603,2024-06-26,2024-06,tablet,2.62,0,0,0,mid,14,0,889.7,paid,landing,slow_load,0,0.0
7604,2024-03-29,2024-03,desktop,1.61,21,0,0,premium,19,0,1381.39,social,landing,unclear_nav,0,0.0
7605,2024-06-04,2024-06,mobile,1.31,2,0,0,mid,2,0,610.29,social,product_detail,high_shipping,0,0.0
7606,2024-04-05,2024-04,mobile,2.65,15,0,0,budget,16,0,467.17,paid,order_confirmed,,1,467.17
7607,2024-04-06,2024-04,mobile,4.58,5,1,1,mid,11,0,813.3,social,landing,no_relevant_product,0,0.0
7608,2024-06-20,2024-06,mobile,4.45,14,0,1,mid,6,0,753.59,paid,browse,poor_images,0,0.0
7609,2024-02-11,2024-02,mobile,1.27,14,1,0,mid,3,1,1615.87,organic,landing,unclear_nav,0,0.0
7610,2024-02-02,2024-02,mobile,2.21,5,0,1,budget,5,0,621.68,social,browse,poor_images,0,0.0
7611,2024-06-28,2024-06,mobile,4.47,2,0,1,premium,10,1,229.63,paid,add_to_cart,complex_form,0,0.0
7612,2024-04-17,2024-04,mobile,0.96,1,0,1,budget,11,0,2239.43,paid,product_detail,price_comparison,0,0.0
7613,2024-01-06,2024-01,mobile,2.34,18,1,1,premium,6,1,523.91,organic,product_detail,high_shipping,0,0.0
7614,2024-05-26,2024-05,desktop,2.92,13,1,1,mid,17,0,2143.73,organic,add_to_cart,no_guest_checkout,0,0.0
7615,2024-03-30,2024-03,desktop,3.17,2,1,0,budget,14,0,471.85,social,add_to_cart,no_guest_checkout,0,0.0
7616,2024-04-01,2024-04,desktop,0.86,22,0,1,premium,12,0,515.58,organic,browse,poor_images,0,0.0
7617,2024-05-16,2024-05,mobile,0.64,13,0,0,premium,18,0,1089.27,organic,landing,no_relevant_product,0,0.0
7618,2024-06-13,2024-06,mobile,2.48,20,0,1,budget,3,1,1747.97,social,browse,no_reviews,0,0.0
7619,2024-06-23,2024-06,mobile,3.67,9,1,0,premium,7,0,1344.0,paid,landing,unclear_nav,0,0.0
7620,2024-06-24,2024-06,desktop,1.49,14,0,0,budget,18,0,218.93,email,browse,out_of_stock,0,0.0
7621,2024-06-11,2024-06,mobile,2.01,10,0,1,premium,8,0,625.73,organic,landing,slow_load,0,0.0
7622,2024-06-16,2024-06,desktop,5.68,23,1,0,budget,2,0,1483.75,email,checkout,payment_method_missing,0,0.0
7623,2024-05-14,2024-05,mobile,5.57,5,0,1,premium,7,1,521.76,social,product_detail,price_comparison,0,0.0
